Lung_2.csv
the number of observations: 1414
the number of features: 19587
the number of targets: 31
loss
	6.672226428985596
	4.844538688659668
	4.151299953460693
	4.055439472198486
	4.091675281524658
	3.8406708240509033
	3.7975082397460938
	3.6890413761138916
	3.6826231479644775

accuracy
	0.07073386013507843
	0.06719717383384705
	0.05393457040190697
	0.04067197069525719
	0.015030945651233196
	0.022104332223534584
	0.035366930067539215
	0.05923961102962494
	0.09637489169836044

val_loss
	5.0913567543029785
	3.9629433155059814
	3.966702461242676
	4.004482746124268
	3.8470656871795654
	3.849440813064575
	3.8475241661071777
	3.821030616760254
	3.8062596321105957

val_accuracy
	0.02473498322069645
	0.0494699664413929
	0.0494699664413929
	0.010600706562399864
	0.010600706562399864
	0.010600706562399864
	0.010600706562399864
	0.010600706562399864
	0.1978798657655716

