SmallIntestine_3.csv
the number of observations: 1575
the number of features: 17936
the number of targets: 22
loss
	5.153367042541504
	3.743540048599243
	3.7718780040740967
	3.2790298461914062
	3.164368152618408
	2.9996767044067383
	3.1007418632507324
	3.056215763092041
	3.086168050765991
	2.917043447494507

accuracy
	0.15793651342391968
	0.1190476194024086
	0.05476190522313118
	0.02380952425301075
	0.02142857201397419
	0.0357142873108387
	0.03730158880352974
	0.03809523954987526
	0.0357142873108387
	0.05317460373044014

val_loss
	2.9047515392303467
	2.7681827545166016
	3.195119857788086
	2.98844313621521
	2.881385564804077
	2.4450583457946777
	2.633308172225952
	2.579545497894287
	2.5254578590393066
	2.5021045207977295

val_accuracy
	0.10476190596818924
	0.18095238506793976
	0.0
	0.0
	0.0
	0.0
	0.0317460335791111
	0.0317460335791111
	0.0317460335791111
	0.0317460335791111

